"","kME4"
"IKZF3",-0.0612577422650238
"TCP11L1",-0.0612749985398552
"GRIP1",-0.0613224451635702
"CYB5R1",-0.0613959301585298
"COG1",-0.0614188225494866
"DLG3",-0.0614668862339348
"LAMC1",-0.0614843670856316
"WNT10B",-0.0615396593757407
"CECR2",-0.0615510013201859
"COPS7B",-0.0615755984131571
"NDUFA1",-0.0616148311865448
"APOLD1",-0.0616471069381782
"CXCL1",-0.0616546226523248
"ZNF174",-0.0616804890518379
"GLIPR2",-0.0617025555566453
"NDUFS5",-0.0617205070568977
"VWA5A",-0.0617672369454541
"MAPKAP1",-0.0617986916221101
"GATA6",-0.0618592782306896
"NPIPB6",-0.0618887700711477
"DCDC2B",-0.0619043676805477
"ZBTB40",-0.0619456577641955
"GAB3",-0.0619661444972491
"SPP1",-0.0620829353361563
"HFE",-0.0620940037638554
"KCNS3",-0.0621701897527847
"FHL1",-0.0622067646503264
"ATG9B",-0.0622564715626531
"EPDR1",-0.0622713721325378
"MRPL16",-0.0622726476373415
"PHF8",-0.0622750686904728
"GMPR2",-0.0623838914717675
"FRY",-0.0623917700072644
"NRG1",-0.0624142224976287
"ZNFX1",-0.0624810180478892
"NKAPL",-0.0625202394831818
"CHMP4C",-0.0625914883740118
"CBY1",-0.0627479094722308
"GPR85",-0.0628222182561397
"ANGEL1",-0.0629184711573964
"TRIM38",-0.0629221570462568
"TLR6",-0.062957952527218
"SEC14L2",-0.0629664088755217
"S100A14",-0.0630065942692875
"KLC1",-0.0630099987793175
"GEMIN8",-0.0630954143814164
"COMMD1",-0.0630990980661383
"ZNF236",-0.0631379126334558
"COL21A1",-0.0632048314547518
"NRXN3",-0.0632755666901823
"CACHD1",-0.0632898414779085
"CERS2",-0.0633108160523428
"SIPA1L2",-0.0633439161500208
"TSLP",-0.0633591011909746
"CNPY4",-0.063449924379951
"DDX31",-0.063503579361577
"VPS39",-0.0635338213807576
"MGST3",-0.0636021214101979
"SPRY1",-0.0636246503410951
"CLMP",-0.0636375042093519
"TBC1D20",-0.0636591851863566
"SASH1",-0.0636611894420263
"KLF7",-0.0637357151251871
"YBX1",-0.0638905630852296
"ZDHHC16",-0.0639189882856555
"ATP6V0A1",-0.063948051150026
"AGPAT4",-0.0639721829515228
"FAM161B",-0.0640030983366762
"NFKB1",-0.0640154160959751
"GPR75",-0.0640355651121077
"DCAF4",-0.0640661487181057
"CD63",-0.0640993508582914
"INSIG1",-0.0641016911162967
"SMIM10",-0.0641152197446176
"MLKL",-0.0641389113703131
"ZNF492",-0.0642361440775486
"MYLK4",-0.0643429563813732
"EP400",-0.0644017582591498
"SLC39A7",-0.0644450685558141
"MYO5C",-0.0645226011969648
"AMIGO1",-0.0645294924342524
"HSD17B6",-0.0645354018709867
"FBXW10",-0.0645666785720168
"CCL20",-0.0645730937728428
"PGAP2",-0.064659595824696
"GRAMD1B",-0.0646889098647622
"RRH",-0.0647374692827863
"GJB2",-0.0648300412658015
"METAP1D",-0.064834485615595
"SMYD4",-0.0649411175508408
"LUZP1",-0.0649561349566814
"PSMB7",-0.0650034940051722
"HSD17B13",-0.0650378676052141
"TMEM255A",-0.0651747441577663
"ORC1",-0.0652348829983288
"NCOA6",-0.065242367764933
"WASF3",-0.0653003876375475
"SPTBN1",-0.0653021622237744
"SAFB2",-0.0653398812362761
"UBC",-0.0653663303695975
"RPL41",-0.0653932902007898
"SMARCD1",-0.0654094248360985
"SCPEP1",-0.0654749379098304
"ATP6V1C2",-0.0655309475271771
"ULBP3",-0.0655475166296494
"FAM72B",-0.0655577937561624
"CYFIP2",-0.0655964657734199
"IL18BP",-0.0656650244390416
"SLC25A15",-0.0657119097872329
"EVI2A",-0.065715271968616
"FBXW8",-0.0657627618450776
"ALX1",-0.0658384315550789
"TNFAIP1",-0.0658727525704396
"GRM1",-0.0658957141636813
"NME6",-0.065993936237863
"CHD4",-0.0660218015733612
"SIK3",-0.0660778914365588
"RABL2B",-0.0661433118464926
"EDNRA",-0.066159683796662
"ZNF554",-0.0661923805208873
"TMEM186",-0.06620762563754
"SUSD4",-0.0662330953369212
"KIF24",-0.066261584913384
"PHF21A",-0.0662980734519512
"TGFBRAP1",-0.0663000416140643
"TMPPE",-0.066323770088483
"PSME1",-0.0663988359151113
"SLC4A5",-0.0664153075247646
"PARVA",-0.0664278181889967
"PRKAB1",-0.0664347171507308
"RRP36",-0.066477417028099
"LXN",-0.0664980944638235
"GALNT11",-0.0665076784212952
"SLC35F3",-0.0665172186985812
"SUGP2",-0.0665201677656017
"SAP130",-0.0665374296778376
"ARPC5L",-0.0665667522943666
"LY96",-0.0666835638425892
"AKAP3",-0.0666849042248946
"IFT46",-0.0667584840795462
"UCK2",-0.0668107015105164
"DDX24",-0.0668390047133861
"PAX6",-0.0668407147815775
"ADIPOR1",-0.0668522688117503
"CXCL8",-0.0668685172915332
"LIPH",-0.0669146692773499
"SLC4A8",-0.0669961139774438
"TIMELESS",-0.0670619602091445
"CYP27B1",-0.0671350167725219
"KIAA0319",-0.067156680829931
"EIF4A3",-0.067161350175481
"NOMO3",-0.0671821325377188
"ZNF317",-0.0672555590976594
"TMED6",-0.0673059195595128
"SMCO4",-0.0673240232997232
"ADI1",-0.0673879208814782
"OOEP",-0.0674311828787736
"GOSR2",-0.0674424977919292
"KNOP1",-0.0674831524148876
"STARD13",-0.0675960063441794
"GEM",-0.0675965601670669
"RPL24",-0.0676376545707834
"SRXN1",-0.0676387435749922
"EZH1",-0.0676514033530311
"DMGDH",-0.0676924929989556
"MAOB",-0.0677010430272548
"TICRR",-0.0677014086443004
"NPR3",-0.0677839201163508
"MYH10",-0.067815750179437
"TBC1D22B",-0.0678199478392515
"PTPRJ",-0.0678512119239673
"ETV5",-0.0678551982423314
"CXCL2",-0.0678576120864381
"ERCC3",-0.0680019561492932
"PTPRB",-0.0680272981180915
"ZC3HC1",-0.0680415400251235
"TMA7",-0.0680458175068885
"ZNF311",-0.0680536827401901
"SCN8A",-0.068123362624565
"SH3KBP1",-0.0682299441141991
"LRRC37B",-0.068230047185854
"ANKRD61",-0.0683141292138112
"RPL14",-0.0683698421974553
"HUWE1",-0.0684026057546111
"PARD3",-0.0684143257272657
"BACH2",-0.0684293008696124
"ZNF608",-0.0684398924046576
"OXTR",-0.0684695683957187
"S100A3",-0.0684852998597141
"TIPARP",-0.0685090826899516
"GLDN",-0.0685616046634998
"EIF1AD",-0.0685660916023461
"RSPH1",-0.0685783294502106
"IPPK",-0.0686295144142454
"PDE8B",-0.0686408056858521
"NRP1",-0.0686507840273544
"GTF2IRD2",-0.0686824740031823
"CPQ",-0.0687294937929931
"NAV2",-0.0687580269721559
"CTSV",-0.0687756825046342
"SLC25A5",-0.068825218550095
"B3GALNT2",-0.0688606770979674
"CFAP58",-0.0689861263105156
"PDK4",-0.0689931950742853
"DCTD",-0.0689943712373233
"MYB",-0.069136148626546
"IKBKB",-0.0691927641202827
"SMPDL3B",-0.0692313407833026
"ZDHHC4",-0.0692946947345765
"GRHL3",-0.0693177282316519
"TRIM6",-0.0693836649006023
"TYMS",-0.0693863125926235
"TET3",-0.0694447173434666
"RIN2",-0.0694525028678742
"LCMT1",-0.0694568727597111
"SPRED2",-0.0695885485312231
"LRRC66",-0.0696433024811805
"STK36",-0.0696643203241722
"RPRM",-0.0697381530731068
"ADAT1",-0.069769938361081
"HSF2BP",-0.0697989316953748
"N4BP1",-0.0698379386983538
"RPN2",-0.0698465560382746
"WDR73",-0.0699405413799681
"TRIM45",-0.0699984670707451
"PARP12",-0.0700002947139564
"LAS1L",-0.0700319440772241
"NOP56",-0.0700390190857553
"MRAS",-0.0700439121966755
"HNRNPF",-0.0700575402412904
"ACTR3B",-0.0701502330063381
"YWHAH",-0.0701592279401338
"PRC1",-0.0701592355516369
"TBC1D30",-0.0702323052287523
"GJC1",-0.0702407858272141
"TRAK1",-0.0702635954299937
"SPDYA",-0.0702804731427684
"ANXA3",-0.070285124370169
"PARD3B",-0.0703014958074875
"MTMR3",-0.0703369730963524
"IRGQ",-0.070341822545804
"SAA2",-0.0703543850779086
"SLC6A16",-0.0703652453417987
"CLTA",-0.0703796602375316
"THG1L",-0.0703835666641261
"SIK2",-0.070396281280611
"SPRYD4",-0.0704236374819412
"GLG1",-0.0704342644486043
"ZDHHC9",-0.0704345635543446
"RPS25",-0.0704498937012856
"SLAIN1",-0.0704616121456751
"HSCB",-0.0704859422094365
"RBM23",-0.0705301647531189
"PLCL2",-0.0705306444450018
"TPH1",-0.070534557209139
"SPIDR",-0.0706170505848884
"PRSS16",-0.0707127559279615
"RNF213",-0.0707558222465984
"CHRNA7",-0.0707695580113054
"GLS2",-0.0707816740853485
"SNRPD3",-0.0708015738647121
"PHLDA2",-0.0708745628484413
"EIF2B2",-0.0708847537507062
"MICU1",-0.0709227709959666
"TGIF1",-0.0709420186750877
"HTR1D",-0.0709659204801444
"SH3BP5",-0.0710363954570223
"SH3GL3",-0.0711104418002465
"LPCAT3",-0.0711208920866402
"SYNJ2",-0.0711561772239145
"IRF2",-0.0711581692030409
"POLR1E",-0.0713379590108793
"HNF4G",-0.0713447551519285
"SHROOM3",-0.0713564223900915
"IFIT3",-0.0714635827275964
"TNNI1",-0.0715055169121044
"RHOU",-0.0715306187411854
"ANO10",-0.071560270362707
"PPARG",-0.0715794648194353
"INHBA",-0.0715886776087965
"PSMD13",-0.0716083118158782
"TMEM150C",-0.0716494507060304
"DDB1",-0.07172924055413
"TMEM45B",-0.0717403497686956
"ERV3-1",-0.0717503683725686
"SERF1B",-0.0717511477293332
"TMPRSS7",-0.0717592932867608
"KLHL36",-0.0718299828881434
"MCM3",-0.0719522235281905
"SORD",-0.0719704271531952
"ASB14",-0.0719985743372815
"TATDN2",-0.072092913329178
"ALOXE3",-0.0722405197238544
"CPSF7",-0.0723284481517068
"KMO",-0.0723724673120241
"NAV1",-0.0723792233245084
"CUBN",-0.0724528647059826
"ZDHHC5",-0.0725119298306296
"EFCAB5",-0.0725275247419135
"FAM168A",-0.0725732048015213
"TMOD4",-0.0725813601979325
"KIAA1671",-0.0725899282329144
"PRR5L",-0.0726020115398648
"CLEC2B",-0.0726359814492172
"SMAP2",-0.0726365451544947
"EIF2B4",-0.0726716149933907
"CEBPD",-0.0728285604158813
"ACTR5",-0.0728388120319526
"VGLL4",-0.0728497019666871
"GPNMB",-0.0728733313270004
"CCNB3",-0.0728823737813795
"SLC31A2",-0.0729013701477379
"METTL2B",-0.0729488922432838
"PRICKLE1",-0.0729491779683039
"UXT",-0.0729765743590486
"SLC41A1",-0.0729818083594592
"TRIM21",-0.0730086991223192
"KIF9",-0.0731755480863135
"PLEK2",-0.0731795901310123
"RDH16",-0.0732476991216251
"KDELR3",-0.0732883391968803
"AFAP1L1",-0.0732947566842659
"ACSS3",-0.07329704807276
"CDON",-0.0733492080835047
"SLC26A4",-0.0733540276767561
"RNF121",-0.0734121264796493
"KCNB1",-0.0734880410852421
"GALNT12",-0.0736211678434762
"ASXL1",-0.0736280464133282
"INAFM2",-0.0736322942645974
"MYLK3",-0.0736389360470217
"MTMR8",-0.0736819893985993
"KCNJ14",-0.0737462246231133
"RNF41",-0.0737996898217251
"ACSM3",-0.0739179538490614
"GSR",-0.0739194515865123
"USP40",-0.0739562454640993
"B4GALT5",-0.074120187296044
"SUMF1",-0.0741638083025763
"EGFR",-0.0741830930085399
"SERPINB6",-0.0742578229537137
"EMP1",-0.0742746815007878
"NSUN4",-0.0742918191564182
"AXIN2",-0.0743967675091657
"ZSCAN5A",-0.0743995743764214
"CTAG2",-0.0745488168572454
"PECR",-0.0745935135795364
"EIF4H",-0.0746152627292977
"EXOSC2",-0.0746177487499512
"RGL1",-0.0746999409720783
"ACACA",-0.0747414475108912
"SNX29",-0.0747529898173871
"PARP16",-0.0747533741892837
"WDR27",-0.0747588134925032
"TRIM69",-0.0748258154571012
"EMC3",-0.0748760325974135
"LRRN3",-0.0748833983595055
"LCK",-0.0749388130024221
"AVEN",-0.0749874449994976
"CAPN3",-0.074988868116594
"HAL",-0.0750011822383437
"GRIK2",-0.0750226339756732
"HK2",-0.0750512154971926
"RPL31",-0.0750520887306435
"CFAP20",-0.075068597090604
"BAG1",-0.0751101305368
"MBTPS1",-0.0751649327417858
"PPP1R36",-0.0752274103444363
"NCSTN",-0.0752694376482333
"FHL2",-0.0752944882561215
"BDH2",-0.0753588163153743
"SKIDA1",-0.0753918556408347
"ECHDC2",-0.0753949134435218
"ZNF691",-0.0755156850551185
"ZPR1",-0.0755444214513681
"ARHGAP40",-0.0755495107726467
"STYK1",-0.0755659617748809
"CNNM2",-0.0756324776520936
"SEC31B",-0.0756669767402183
"FAM24B",-0.0757277311659578
"DUSP16",-0.0757457543868701
"DHDDS",-0.0757866685482598
"SDF2",-0.0758043737447824
"DNAJC1",-0.0758981861557181
"LYSMD1",-0.0759226154552911
"SOX30",-0.0759592912451707
"MYBPC1",-0.0760140693781028
"ALDH5A1",-0.0760976784344927
"ANGPT1",-0.0761021425382426
"MGST2",-0.0761910247943434
"GBP2",-0.0761920615645408
"RMDN3",-0.0761964533073574
"RNF4",-0.0761972640773575
"ICMT",-0.0762382809989534
"SAMM50",-0.0762935071560263
"ANKHD1-EIF4EBP3",-0.0763221066274217
"PAK1",-0.0763363923490006
"NPC2",-0.0763424006505947
"GJA3",-0.0763604572094617
"U2AF1",-0.0763655910869671
"LGALS3",-0.0763919680011809
"ACIN1",-0.0764334847507633
"CXCL5",-0.0764901026202192
"ZNF365",-0.0765400681991014
"ZNF232",-0.0765489220101983
"ZNRF3",-0.0765738313265598
"DCLRE1B",-0.0766010737494512
"CREG2",-0.0766097415339956
"CLDN16",-0.0766472110423404
"PTPMT1",-0.0766894861137003
"AKAP17A",-0.0767051195496723
"UTS2B",-0.0767057379002183
"TMEM43",-0.076716018569373
"SLFN14",-0.0767353296235254
"SIPA1L1",-0.0767648864123227
"PPIE",-0.0768190202763629
"CMTM4",-0.0768296442435698
"MAP3K9",-0.0768599001564233
"ANGPTL5",-0.0768919115758684
"DNMBP",-0.0769176581389925
"NEDD8",-0.0769513122407789
"SNCA",-0.0769582322088745
"PDE6A",-0.0769621448134756
"SYNE1",-0.0770138634724417
"TTLL4",-0.0770803065150185
"DDX39B",-0.077121424558108
"USP54",-0.077161392088462
"FANCC",-0.0771924515155387
"KIF4A",-0.0772309879745329
"HPSE",-0.0772698458129537
"TRPC6",-0.0772906956033561
"EXOSC1",-0.0773593638443007
"SPECC1",-0.0773616408974395
"MROH8",-0.0774430073208008
"LRP8",-0.0774599804696346
"PCDHB14",-0.0774758738277955
"SLC15A4",-0.0774874253723258
"SCD5",-0.0775171036166026
"RABL2A",-0.0775409588364595
"IGSF10",-0.0776242830382939
"IQGAP3",-0.0776267651712641
"SCGB1A1",-0.0776791515399597
"ZNF558",-0.0776838788901954
"BCL2L2",-0.0777479142843085
"DIRAS2",-0.0777536903139363
"ZNF516",-0.0778476060719622
"PDZK1",-0.0778662516034491
"GRIN2A",-0.0778794187741009
"ELMO2",-0.0779793423480508
"CYP39A1",-0.078152168675688
"MCF2L2",-0.0781574720353625
"ENPP1",-0.0781705106691478
"EIF4ENIF1",-0.0782425320259116
"PRKX",-0.0782453365057686
"CYP3A5",-0.0782960446930682
"GTF2H2",-0.0783705095183184
"NEO1",-0.0784856840788273
"RBFOX2",-0.0784971123757978
"KANSL1",-0.0785329588339191
"LITAF",-0.0785570511427031
"CTBP2",-0.0786271240283046
"ADSL",-0.0786343365538135
"WDR93",-0.0786450206718482
"PLBD1",-0.0786966885153021
"SRP68",-0.0787181025876515
"ZNHIT3",-0.0787272184538342
"SRP14",-0.0787710048120124
"LCP1",-0.0788693636570308
"WDR77",-0.0789467362186949
"DDIT4L",-0.0789548053512805
"ENPP2",-0.0789738970230704
"NFIL3",-0.078988181992667
"JARID2",-0.0790455215162115
"NAT2",-0.0792288357341296
"AP3S2",-0.0792597702085264
"RNF24",-0.0793207172231103
"UGT2B17",-0.0793809294089354
"POLE4",-0.0793861539115159
"HSPA12A",-0.0794204552520754
"PLAGL2",-0.0794519002193421
"TEX261",-0.0794851022819804
"IDNK",-0.0795265904842097
"PCCB",-0.0795301290061096
"TBX19",-0.0795412221738125
"RRAGA",-0.0795994537083549
"LRRN1",-0.0796554195802723
"STYXL1",-0.0796956580374371
"NR2F2",-0.0797347439239975
"CDR2",-0.0797916191794979
"PLIN2",-0.0798357006625577
"TPGS2",-0.0798359958802783
"PNMA1",-0.0798753242744074
"NDUFA8",-0.0799892839541562
"DPYSL2",-0.0800050721123874
"APLP2",-0.0800194421025361
"CDCA7L",-0.0800310875956307
"GID8",-0.08007981299078
"MOCS3",-0.0801401125506468
"SEC24C",-0.0801602542772622
"CYB5D1",-0.0801958399196621
"CAMK1D",-0.0802828709562038
"POLR2G",-0.0803144214445984
"BANK1",-0.0803220002747807
"KCTD14",-0.0804745767653743
"INSR",-0.0805581173450659
"SLC25A51",-0.0805872330630574
"SLC25A26",-0.0806171632163666
"MPZL2",-0.080632715779077
"SLC28A3",-0.080666383094708
"ZCCHC18",-0.0806986728556397
"JAG1",-0.0807122138366168
"PSMC3IP",-0.0807135604364657
"DENND5A",-0.080788823284831
"NR6A1",-0.0808708034929944
"HIVEP2",-0.080908633209524
"POP5",-0.0809556384306505
"INPP5B",-0.080981283414533
"ZNF750",-0.0810391893144223
"MRPS15",-0.0811055354221473
"ZNF532",-0.0811106552240414
"NOL4L",-0.0811908811072263
"HPS4",-0.0812199375278462
"FKBP11",-0.0812503827114552
"GNAL",-0.0812524276376207
"POLR2C",-0.081254251205657
"HSH2D",-0.0812609120445449
"SLC1A1",-0.0813470924581248
"VEPH1",-0.0814240500769417
"PCGF3",-0.0814381996428727
"SMYD3",-0.081440959427857
"NTAN1",-0.0814749340181837
"KLF9",-0.0814776264448033
"ZNF407",-0.0815009383300023
"SSH1",-0.0815380273662804
"MAGEF1",-0.081544496380435
"ZNF740",-0.081544527362656
"ATP6V1E2",-0.0815460579067508
"EEF1B2",-0.0816479794199159
"CSRP2",-0.0817616552165368
"NHEJ1",-0.081766479343698
"NDUFC2",-0.0817669823870145
"IGF2BP2",-0.0818527291265725
"MFSD6",-0.0818723208307253
"METTL16",-0.0819372009930811
"RCL1",-0.0819726480202361
"MYLK",-0.0819919942255306
"FAS",-0.0819923705916295
"SLITRK6",-0.0820939364771663
"SCFD2",-0.0821521207533431
"PPIA",-0.0821720834002086
"EFCAB6",-0.0822068360924374
"MRPL51",-0.0822794145741622
"RBMX2",-0.0823320870141458
"GLIS3",-0.0823682496180771
"USP4",-0.0823790127360161
"FBXO43",-0.0824026666838747
"MAP3K8",-0.082409306634008
"BTN3A3",-0.0825177070768613
"SNUPN",-0.0825913820462443
"SPATS2",-0.0825970763129893
"SLC25A43",-0.0826021658826105
"RIBC1",-0.082647566439368
"SCD",-0.0826619175741845
"TSPAN12",-0.0826691271939697
"RAF1",-0.0826873785489784
"DIP2A",-0.0827238242646968
"FGF1",-0.0828223142531258
"ALPK1",-0.0828391021080463
"GLRX",-0.0828542805272804
"PDZK1IP1",-0.0828843591027351
"TNFAIP3",-0.0829516729764038
"FAM228B",-0.0830410206953654
"MR1",-0.0830430286676105
"GHR",-0.0831134423203886
"GSDMB",-0.0831363881435218
"PHC1",-0.0831373559444878
"KHNYN",-0.0831631881353216
"INPP4A",-0.0831802788304423
"TMEM97",-0.0832081355303093
"MBOAT1",-0.0832193839281681
"FXN",-0.0832389021478949
"DEDD",-0.0832809666637297
"CPT2",-0.0833183288479701
"CIAPIN1",-0.0833511293856669
"CHMP1B",-0.0833719817574062
"DHX8",-0.083421053591568
"PAPSS2",-0.0834373975562549
"MIEF1",-0.0834486132837415
"PRSS35",-0.0834642990275958
"ARL4C",-0.0834791721683254
"ANKLE2",-0.083539437034929
"RGMB",-0.0836174539149358
"XYLB",-0.0836743016978148
"RPL15",-0.0837056302276628
"DCAF5",-0.0837299749071403
"PMS2",-0.0838307414368765
"AKAP13",-0.0838437748568845
"ZCCHC14",-0.0838703149482532
"SHISA8",-0.08387841858038
"ZDHHC3",-0.0839766742208246
"RBM47",-0.0839914495182129
"NSUN7",-0.0840219102635371
"MTFR1L",-0.0840298596690011
"IGF1R",-0.0840927314631344
"PLEKHA2",-0.0841046977650671
"WFDC3",-0.0841138224704315
"SETD4",-0.084142876700797
"KCNMA1",-0.0841560015228154
"IFT172",-0.0841675079698031
"AATF",-0.0841785131669718
"WDR31",-0.0841892654348241
"MARS2",-0.0842468823704484
"AJUBA",-0.0842706272540011
"PDHA1",-0.0842910570191817
"CAPN2",-0.0843111873965646
"HMCN1",-0.0843149920328455
"CDK5RAP2",-0.0844343718264761
"POP4",-0.0844482598400283
"POLR2J2",-0.0844523237083103
"CCNK",-0.0845241410172424
"ACAT2",-0.084531680146206
"TSSK4",-0.084607353638173
"MRPS25",-0.084633175252273
"LHX4",-0.0846663536090156
"TRPM3",-0.0846725834841931
"LRAT",-0.0846984742874993
"POLH",-0.0847155976544404
"KCNG2",-0.0847885563998523
"KBTBD4",-0.0847899157281037
"IL20RB",-0.0847974007069818
"JTB",-0.0848526802871883
"TM4SF1",-0.0849981770101747
"SRSF4",-0.0850014792360052
"CTDSPL",-0.0850435375377753
"SOD1",-0.0850833174644679
"ZNF429",-0.0851014193438676
"STX8",-0.0851145755928193
"SPATS2L",-0.0851152474502209
"PHACTR4",-0.0851442499357403
"SNAI2",-0.085150039754612
"TSFM",-0.0851690887196857
"PAFAH2",-0.0852302997709723
"LNP1",-0.0852790614863467
"LAP3",-0.0854464582999364
"FAR2",-0.0854815143033663
"MECOM",-0.0854855794412449
"KSR2",-0.0855292897708407
"OVGP1",-0.085573802273997
"RPS27",-0.0855777088676647
"ODC1",-0.0855891039426667
"CENPN",-0.085632562601382
"GSTM3",-0.0856430748831422
"DGUOK",-0.0856648614434621
"ZNF250",-0.0856713144550417
"PALMD",-0.085850165076345
"SFXN4",-0.0858790529496608
"PPARGC1B",-0.0858848382566285
"DYNLRB2",-0.0859079722347957
"MON1B",-0.0859144761242017
"FUCA2",-0.0859388466795827
"MORN4",-0.0859405610938404
"SMIM7",-0.0859626386675919
"MMEL1",-0.0860121285856641
"HTR2B",-0.0861848324146835
"GATA3",-0.0861970903024874
"CKS2",-0.0862065176451742
"MYO1E",-0.0862202618532075
"SNX12",-0.0862279196982189
"GTF2IRD2B",-0.086281205783727
"KCND3",-0.0862956508167882
"CIAO1",-0.0863118011008377
"CCDC144A",-0.0863455924703137
"SYS1",-0.0863594921408656
"WIPF2",-0.0864484509967144
"BCDIN3D",-0.0865028680024178
"KIAA0753",-0.0865677720813082
"CD96",-0.0866374962090464
"DHX35",-0.0866515092007646
"SEC61B",-0.0866657230552011
"ARHGAP32",-0.0868106014004608
"PLG",-0.0868149314165318
"TBL2",-0.0868304223040491
"ALDH1A3",-0.0870086459235598
"SDHAF2",-0.0870305245027087
"ATP6V1E1",-0.0870327356651118
"ZNF827",-0.0870484143069583
"EPHA4",-0.0870889157286069
"ZNF665",-0.087111441386024
"COX7C",-0.0871338195943958
"KDM4A",-0.0872393918637643
"SPRY2",-0.0872528466535211
"CDHR4",-0.0874125424018584
"CCDC180",-0.087449630240356
"UXS1",-0.0874648715339441
"FAM114A1",-0.087473028844079
"INO80",-0.0874967574556735
"LPIN1",-0.087525824996587
"TTN",-0.0876458277060079
"PLCE1",-0.0877505898385075
"BUD13",-0.0878030871675086
"DIABLO",-0.0878651866809449
"GLYATL2",-0.0878728892214235
"SLC6A6",-0.087885008605059
"TUBB1",-0.0878949384600595
"NIPAL3",-0.0879527765202681
"MTHFD1L",-0.0879781849795996
"UBFD1",-0.088006205901444
"CCDC158",-0.0880157537746428
"MTHFD1",-0.0880166121445373
"SRGAP1",-0.0880481095908318
"LRRC37A",-0.0880557888446125
"TCF24",-0.0881159438561758
"TSC22D1",-0.0881181847011889
"ZNF90",-0.0881327101614002
"RALBP1",-0.0882554399893347
"RTCB",-0.0882811068201491
"MTMR11",-0.0884543385754785
"STOX2",-0.0885247308265088
"STK24",-0.088578298124039
"MLEC",-0.0886068967028888
"KANSL3",-0.088653662446404
"SLC25A20",-0.0886703612233461
"SPATA6L",-0.0886752189156394
"SPTSSB",-0.0886917077791206
"CCT5",-0.0887581453893549
"UMPS",-0.0887739840865424
"GPR107",-0.0887947306464477
"KIAA1549",-0.0888654774873691
"CD19",-0.0888861541744729
"CREB3L2",-0.088898665084595
"BEX2",-0.0889057251656544
"BCL2L10",-0.0889381382533896
"ARHGEF3",-0.0889446527326909
"GPATCH1",-0.0889708981431363
"PGK1",-0.0889721130197662
"SLC25A44",-0.0889860724055793
"SLC36A1",-0.0889912065596581
"PACRG",-0.0891024218084373
"MAPRE2",-0.0891622355338992
"GABARAP",-0.0891757719836015
"ECM2",-0.0891918309329801
"LURAP1L",-0.0892133430897379
"POLR3A",-0.0892366562345337
"SOCS2",-0.0892665055571963
"FBN3",-0.0892699778114093
"TPM4",-0.0893357645589788
"RSAD2",-0.0893474855819364
"ANAPC5",-0.0893649503448397
"ORMDL2",-0.0893892250192265
"UFC1",-0.0893913923401585
"DHFR",-0.0894519531574526
"OXA1L",-0.0894999120563218
"ZNF438",-0.0895238939075762
"MAGI1",-0.0895999767707555
"PITHD1",-0.089611416122716
"ISLR",-0.0896282233999044
"ZNF215",-0.0896342611935847
"KLRG1",-0.0896388132498928
"RPP38",-0.0897190796165851
"SWAP70",-0.0897404556918776
"TANC1",-0.0898204926557795
"PCSK9",-0.0899298483107052
"HNRNPAB",-0.0899705354595734
"DOCK11",-0.0900926087539355
